"doi","tittle","author","year","journal","country","iso_3","locality","continent","longitude","latitude","farm_type","sample_type","host","age","antimicrobial","antimicrobial_compound","antimicrobial_class","who_classification","no_isolates_resistant","no_isolates_intermidiate","no_isolates_susceptible","percent_resistant","percent_intermediate","percent_susceptible","no_isolates","pathogen","strain","odd_ratio","p_value","mic_breakpoint_mg_m_l","mic_minimum_ihibitory_concentration_mg_m_l","production_system","sampling_start_date","sampling_end_date","no_samples","no_isolates_resistant_to_more_than_one_antimicrobial","prevalence_percent","controls_strain","method","no_organic_production_farms","no_conventonal_production_farms","withdrawal_period_in_years_of_antimicrobials_prior_to_experiment","guidelines","statistical_analyses","laboratory_test","farm_characteristics","notes"
"DOI: 10.1016/j.meatsci.2009.01.020","Influence of farming methods on microbiological contamination and prevalence of resistance to antimicrobial drugs in isolates from beef","Miranda, J. M., et al.",2009,"Meat Science","Spain","ESP","Lugo","Europe",43.0097,7.5568,"Organic","","Cattle","","Sulfisoxazole","SMZ","Sulfonamide","Highly important",39,0,54,41.9,NA,NA,93,"S.aureus","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.meatsci.2009.01.020","Influence of farming methods on microbiological contamination and prevalence of resistance to antimicrobial drugs in isolates from beef","Miranda, J. M., et al.",2009,"Meat Science","Spain","ESP","Lugo","Europe",43.0097,7.5568,"Organic","","Cattle","","Ciprofloxacin","CIP","Quinolones","Critically important",10,0,83,10.7,NA,NA,93,"S.aureus","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.meatsci.2009.01.020","Influence of farming methods on microbiological contamination and prevalence of resistance to antimicrobial drugs in isolates from beef","Miranda, J. M., et al.",2009,"Meat Science","Spain","ESP","Lugo","Europe",43.0097,7.5568,"Organic","","Cattle","","Doxycycline","DOX","Tetracycline","Highly important",5,0,88,4.8,NA,NA,93,"S.aureus","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.meatsci.2009.01.020","Influence of farming methods on microbiological contamination and prevalence of resistance to antimicrobial drugs in isolates from beef","Miranda, J. M., et al.",2009,"Meat Science","Spain","ESP","Lugo","Europe",43.0097,7.5568,"Organic","","Cattle","","Gentamycin","GEN","Aminoglycoside","Critically important",6,0,87,7.1,NA,NA,93,"S.aureus","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.ijantimicag.2005.09.020","Resistance to three antimicrobial agents of Campylobacter isolated from organically-and intensively-reared chickens purchased from retail outlets","Soonthornchaikul, Nantika, et al",2006,"International journal of antimicrobial agent","United Kingdom","GBR","London","Europe",51.5072,0.1276,"Organic","","Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,30,0,NA,NA,30,"Campylobacter","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.ijantimicag.2005.09.020","Resistance to three antimicrobial agents of Campylobacter isolated from organically-and intensively-reared chickens purchased from retail outlets","Soonthornchaikul, Nantika, et al",2006,"International journal of antimicrobial agent","United Kingdom","GBR","London","Europe",51.5072,0.1276,"Organic","","Chicken","","Erythromycin","ERY","Macrolide","Critically important",30,0,0,100,NA,NA,30,"Campylobacter","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.ijantimicag.2005.09.020","Resistance to three antimicrobial agents of Campylobacter isolated from organically-and intensively-reared chickens purchased from retail outlets","Soonthornchaikul, Nantika, et al",2006,"International journal of antimicrobial agent","United Kingdom","GBR","London","Europe",51.5072,0.1276,"Organic","","Chicken","","Nalidixic acid","NAL","Quinolones","Critically important",28,0,2,95,NA,NA,30,"Campylobacter","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Conventional","","Chicken","","Gentamycin","GEN","Aminoglycoside","Critically important",24,0,36,40,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Conventional","","Chicken","","Ampicillin","AMP","Penicillin","Critically important",60,0,0,100,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Conventional","","Chicken","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",44,0,16,73.3,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Conventional","","Chicken","","Piperacillin-tazobactam","TZP","Penicillin","Critically important",8,0,52,13.3,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Conventional","","Chicken","","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",44,0,16,0,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Conventional","","Chicken","","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",20,0,40,33.3,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Conventional","","Chicken","","Chloromphenicol","CHL","Amphenicol","Highly important",12,0,48,20,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Conventional","","Chicken","","Tetracycline","TET","Tetracycline","Highly important",24,0,36,40,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Conventional","","Chicken","","Nalidixic acid","NAL","Quinolones","Critically important",60,0,0,100,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Conventional","","Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important",44,0,16,73.3,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Conventional","","Chicken","","Fosfomycin","FOS","Phosphonic acid derivatives","Critically important",0,0,60,0,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Conventional","","Chicken","","Nitrofurantoin","NIT","Nitrofuran derivatives","Important",16,0,44,26.7,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Organic","","Chicken","","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,60,0,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Organic","","Chicken","","Ampicillin","AMP","Penicillin","Critically important",32,0,28,53.3,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Organic","","Chicken","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",12,0,48,20,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Organic","","Chicken","","Piperacillin-tazobactam","TZP","Penicillin","Critically important",8,0,52,13.3,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Organic","","Chicken","","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",16,0,44,26.7,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Organic","","Chicken","","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",4,0,56,6.7,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Organic","","Chicken","","Chloromphenicol","CHL","Amphenicol","Highly important",5,0,55,6.7,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Organic","","Chicken","","Tetracycline","TET","Tetracycline","Highly important",29,0,31,46.7,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Organic","","Chicken","","Nalidixic acid","NAL","Quinolones","Critically important",24,0,36,40,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Organic","","Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important",17,0,43,26.7,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Organic","","Chicken","","Fosfomycin","FOS","Phosphonic acid derivatives","Critically important",0,0,60,0,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1016/j.foodcont.2012.06.005","Antimicrobial resistance in E. coli isolates from conventionally and organically reared poultry: A comparison of agar disc diffusion and Sensi Test Gram-negative methods","Álvarez-Fernández, Elena, et al.",2013,"Food control","Spain","ESP","Leon","Europe",42.598644,-5.572916,"Organic","","Chicken","","Nitrofurantoin","NIT","Nitrofuran derivatives","Important",8,0,52,13.3,NA,NA,60,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Penicillin","PEN","Penicillin","Highly important",88,0,12,87.5,NA,12.5,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Cloxacillin","CLOXA","Penicillin","Critically important",13,0,87,12.5,NA,87.5,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Novobiocin","NB","Aminocoumarin","NA",13,0,87,12.5,NA,87.5,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Ampicillin","AMP","Penicillin","Critically important",75,0,25,75,NA,25,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",38,0,62,37.5,NA,62.5,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Cefalexin","CEX","1st_gen cephalosporin","Highly important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Cefquinome","CEQ","4th_gen cephalosporin","Critically important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Cefoperazone","CFP","3rd_gen cephalosporin","Critically important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Kanamycin","KAN","Aminoglycoside","Critically important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Florfenicol","FLO","Amphenicol","Highly important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Doxycycline","DOX","Tetracycline","Highly important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Tetracycline","TET","Tetracycline","Highly important",13,0,87,12.5,NA,87.5,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Erythromycin","ERY","Macrolide","Critically important",13,0,87,12.5,NA,87.5,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Spiramycin","SPM","Macrolide","Critically important",13,0,87,12.5,NA,87.5,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Tylosin","TYL","Macrolide","Critically important",13,0,87,12.5,NA,87.5,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Pirlimycin","PIR","Lincosamides","Highly important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Lincomycin","LCM","Lincosamides","Highly important",25,0,75,25,NA,75,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Trimethoprim","TMP","Sulfonamide","Highly important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Conventional","","Cattle","","Enrofloxacin","ENR","Quinolones","Critically important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Organic","","Cattle","","Penicillin","PEN","Penicillin","Highly important",20,0,80,20,NA,80,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Organic","","Cattle","","Cloxacillin","CLOXA","Penicillin","Critically important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Organic","","Cattle","","Novobiocin","NB","Aminocoumarin","NA",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Organic","","Cattle","","Ampicillin","AMP","Penicillin","Critically important",20,0,80,20,NA,80,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Organic","","Cattle","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Organic","","Cattle","","Cefalexin","CEX","1st_gen cephalosporin","Highly important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
"www.researchgate.net/publication/288728634","Comparison of cell count and antimicrobial susceptibility of germs responsible for bovine subclinical mastitis between sectors conventional and organic","Boutet Philipe et al.",2005,"Ann Med Vet","Belgium","BEL","Waloon","Europe",50.397719,5.192876,"Organic","","Cattle","","Cefquinome","CEQ","4th_gen cephalosporin","Critically important",0,0,100,0,NA,100,100,"S.aureus","","","","","","",2003,2003,NA,NA,NA,"","",NA,NA,"","","","","",""
