"doi","tittle","author","year","author_year","journal","country","iso_3","locality","continent","longitude","latitude","farm_type","sample_type","sampling_end_date","host","age","antimicrobial","antimicrobial_compound","antimicrobial_class","who_classification","mode_of_action","no_isolates_resistant","no_isolates_intermidiate","no_isolates_susceptible","no_isolates","percent_resistant","percent_intermediate","percent_susceptible","pathogen","strain","odd_ratio","p_value","mic_breakpoint_mg_m_l","mic_minimum_ihibitory_concentration_mg_m_l","production_system","sampling_start_date","no_samples","no_isolates_resistant_to_more_than_one_antimicrobial","prevalence_percent","controls_strain","method","no_organic_production_farms","no_conventonal_production_farms","withdrawal_period_in_years_of_antimicrobials_prior_to_experiment","guidelines","statistical_analyses","laboratory_test","farm_characteristics","notes"
"DOI: 10.4315/0362-028x-69.4.743","Comparison of prevalence, antimicrobial resistance, and occurrence of multidrug-resistant Salmonella in antimicrobial-free and conventional pig production","Gebreyes et al.",2006,"Gebreyes 2006","Journal of food protection","United States of America","USA","North Carolina","North America",35.675883,-80.569305,"Organic","Fecal and carcass",2004,"Pigs","","Cephalothin","CEF","1st_gen cephalosporin","Highly important","Bactericidal",1,0,366,367,0.272479564,0,99.72752044,"Salmonella","","","","","","",2002,NA,NA,NA,"Escherichia coli strain ATCC 25922 and 35218, Enterococcus faecalis ATCC 29212","Disk diffusion",10,10,"","NCCLS","","","",""
"DOI: 10.4315/0362-028x-69.4.743","Comparison of prevalence, antimicrobial resistance, and occurrence of multidrug-resistant Salmonella in antimicrobial-free and conventional pig production","Gebreyes et al.",2006,"Gebreyes 2006","Journal of food protection","United States of America","USA","North Carolina","North America",35.675883,-80.569305,"Organic","Fecal and carcass",2004,"Pigs","","Chloromphenicol","CHL","Amphenicol","Highly important","Bacteriostatic",30,0,337,367,8.174386921,0,91.82561308,"Salmonella","","","","","","",2002,NA,NA,NA,"Escherichia coli strain ATCC 25922 and 35218, Enterococcus faecalis ATCC 29212","Disk diffusion",10,10,"","NCCLS","","","",""
"DOI: 10.4315/0362-028x-69.4.743","Comparison of prevalence, antimicrobial resistance, and occurrence of multidrug-resistant Salmonella in antimicrobial-free and conventional pig production","Gebreyes et al.",2006,"Gebreyes 2006","Journal of food protection","United States of America","USA","North Carolina","North America",35.675883,-80.569305,"Organic","Fecal and carcass",2004,"Pigs","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",0,0,367,367,0,0,100,"Salmonella","","","","","","",2002,NA,NA,NA,"Escherichia coli strain ATCC 25922 and 35218, Enterococcus faecalis ATCC 29212","Disk diffusion",10,10,"","NCCLS","","","",""
"DOI: 10.4315/0362-028x-69.4.743","Comparison of prevalence, antimicrobial resistance, and occurrence of multidrug-resistant Salmonella in antimicrobial-free and conventional pig production","Gebreyes et al.",2006,"Gebreyes 2006","Journal of food protection","United States of America","USA","North Carolina","North America",35.675883,-80.569305,"Organic","Fecal and carcass",2004,"Pigs","","Kanamycin","KAN","Aminoglycoside","Critically important","Bactericidal",4,0,363,367,1.089918256,0,98.91008174,"Salmonella","","","","","","",2002,NA,NA,NA,"Escherichia coli strain ATCC 25922 and 35218, Enterococcus faecalis ATCC 29212","Disk diffusion",10,10,"","NCCLS","","","",""
"DOI: 10.4315/0362-028x-69.4.743","Comparison of prevalence, antimicrobial resistance, and occurrence of multidrug-resistant Salmonella in antimicrobial-free and conventional pig production","Gebreyes et al.",2006,"Gebreyes 2006","Journal of food protection","United States of America","USA","North Carolina","North America",35.675883,-80.569305,"Organic","Fecal and carcass",2004,"Pigs","","Streptomycin","STR","Aminoglycoside","Critically important","Bactericidal",102,0,265,367,27.79291553,0,72.20708447,"Salmonella","","","","","","",2002,NA,NA,NA,"Escherichia coli strain ATCC 25922 and 35218, Enterococcus faecalis ATCC 29212","Disk diffusion",10,10,"","NCCLS","","","",""
"DOI: 10.4315/0362-028x-69.4.743","Comparison of prevalence, antimicrobial resistance, and occurrence of multidrug-resistant Salmonella in antimicrobial-free and conventional pig production","Gebreyes et al.",2006,"Gebreyes 2006","Journal of food protection","United States of America","USA","North Carolina","North America",35.675883,-80.569305,"Organic","Fecal and carcass",2004,"Pigs","","Tetracycline","TET","Tetracycline","Highly important","Bacteriostatic",249,0,118,367,67.84741144,0,32.15258856,"Salmonella","","","","","","",2002,NA,NA,NA,"Escherichia coli strain ATCC 25922 and 35218, Enterococcus faecalis ATCC 29212","Disk diffusion",10,10,"","NCCLS","","","",""
"DOI: 10.4315/0362-028x-69.4.743","Comparison of prevalence, antimicrobial resistance, and occurrence of multidrug-resistant Salmonella in antimicrobial-free and conventional pig production","Gebreyes et al.",2006,"Gebreyes 2006","Journal of food protection","United States of America","USA","North Carolina","North America",35.675883,-80.569305,"Organic","Fecal and carcass",2004,"Pigs","","Sulfamethaxazole","SMZ","Sulfonamide","Highly important","Bacteriostatic",85,0,282,367,23.16076294,0,76.83923706,"Salmonella","","","","","","",2002,NA,NA,NA,"Escherichia coli strain ATCC 25922 and 35218, Enterococcus faecalis ATCC 29212","Disk diffusion",10,10,"","NCCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Organic","Carcass",2005,"Chicken","","Ampicillin","AMP","Amino-penicillin","Critically important","Bactericidal",22,0,98,120,18.33,0,81.67,"Enterococcus","","","","","10","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Organic","Carcass",2005,"Chicken","","Chloromphenicol","CHL","Amphenicol","Highly important","Bacteriostatic",2,3,115,120,1.67,1.67,96.67,"Enterococcus","","","","","30","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Organic","Carcass",2005,"Chicken","","Doxycycline","DOX","Tetracycline","Highly important","Bacteriostatic",0,18,102,120,0,15,85,"Enterococcus","","","","","30","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Organic","Carcass",2005,"Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",6,48,66,120,5,40,55,"Enterococcus","","","","","5","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Organic","Carcass",2005,"Chicken","","Erythromycin","ERY","Macrolide","Critically important","Bacteriostatic",2,81,37,120,1.67,66.67,31.67,"Enterococcus","","","","","15","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Organic","Carcass",2005,"Chicken","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",6,24,90,120,5,20,75,"Enterococcus","","","","","10","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Organic","Carcass",2005,"Chicken","","Nitrofurantoin","NIT","Nitrofuran derivatives","Important","Bactericidal",4,3,113,120,3.33,1.67,95,"Enterococcus","","","","","300","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Organic","Carcass",2005,"Chicken","","Vancomycin","VAN","Glycopeptides","Critically important","Bactericidal",0,4,116,120,0,3.33,96.67,"Enterococcus","","","","","30","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Conventional","Carcass",2005,"Chicken","","Ampicillin","AMP","Amino-penicillin","Critically important","Bactericidal",40,0,80,120,33.33,0,66.67,"Enterococcus","","","","","10","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Conventional","Carcass",2005,"Chicken","","Chloromphenicol","CHL","Amphenicol","Highly important","Bacteriostatic",6,18,96,120,5,15,80,"Enterococcus","","","","","30","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Conventional","Carcass",2005,"Chicken","","Doxycycline","DOX","Tetracycline","Highly important","Bacteriostatic",10,28,82,120,8.33,23.33,68.33,"Enterococcus","","","","","30","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Conventional","Carcass",2005,"Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",28,22,70,120,23.33,18.33,58.33,"Enterococcus","","","","","5","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Conventional","Carcass",2005,"Chicken","","Erythromycin","ERY","Macrolide","Critically important","Bacteriostatic",18,48,54,120,15,40,45,"Enterococcus","","","","","15","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Conventional","Carcass",2005,"Chicken","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",14,22,84,120,11.67,18.33,70,"Enterococcus","","","","","10","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Conventional","Carcass",2005,"Chicken","","Nitrofurantoin","NIT","Nitrofuran derivatives","Important","Bactericidal",8,12,100,120,6.67,10,83.33,"Enterococcus","","","","","300","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-70.4.1021","Antimicrobial resistance in Enterococcus spp. strains isolated from organic chicken, conventional chicken, and turkey meat: a comparative survey","Miranda et al",2007,"Miranda 2007","Journal of food protection","Spain","ESP","Galicia","Europe",42.898859,-7.959932,"Conventional","Carcass",2005,"Chicken","","Vancomycin","VAN","Glycopeptides","Critically important","Bactericidal",14,4,102,120,11.67,3.33,85,"Enterococcus","","","","","30","",NA,NA,NA,NA,"Enterococcus faecalis ATCC 29212 and Staphylococcus aureus ATCC 29213","Disk diffusion",NA,NA,"","NCLS","","","",""
"DOI: 10.4315/0362-028x-68.11.2402","Prevalence and antimicrobial resistance of Campylobacter in antimicrobial-free and conventional pig production systems","Thakur et al.",2005,"Thakur 2005","Journal of food protection","United States of America","USA","North Carolina","North America",36.018867,-81.368419,"Conventional","Feacal",2004,"Pigs","","Chloromphenicol","CHL","Amphenicol","Highly important","Bacteriostatic",8,0,1102,1110,1.7,0,98.3,"Campylobacter","","","","","","",NA,NA,NA,NA,"C. jejuni ATCC 33560.","",NA,NA,"","","","","",""
"DOI: 10.4315/0362-028x-68.11.2402","Prevalence and antimicrobial resistance of Campylobacter in antimicrobial-free and conventional pig production systems","Thakur et al.",2005,"Thakur 2005","Journal of food protection","United States of America","USA","North Carolina","North America",36.018867,-81.368419,"Organic","Feacal",2004,"Pigs","","Chloromphenicol","CHL","Amphenicol","Highly important","Bacteriostatic",9,0,1101,1110,1.4,0,98.6,"Campylobacter","","","","","","",NA,NA,NA,NA,"C. jejuni ATCC 33560.","",NA,NA,"","","","","",""
"DOI: 10.4315/0362-028x-68.11.2402","Prevalence and antimicrobial resistance of Campylobacter in antimicrobial-free and conventional pig production systems","Thakur et al.",2005,"Thakur 2005","Journal of food protection","United States of America","USA","North Carolina","North America",36.018867,-81.368419,"Conventional","Feacal",2004,"Pigs","","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",13,0,1097,1110,2.8,0,97.2,"Campylobacter","","","","","","",NA,NA,NA,NA,"C. jejuni ATCC 33560.","",NA,NA,"","","","","",""
"DOI: 10.4315/0362-028x-68.11.2402","Prevalence and antimicrobial resistance of Campylobacter in antimicrobial-free and conventional pig production systems","Thakur et al.",2005,"Thakur 2005","Journal of food protection","United States of America","USA","North Carolina","North America",36.018867,-81.368419,"Organic","Feacal",2004,"Pigs","","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",4,0,1106,1110,0.6,0,99.4,"Campylobacter","","","","","","",NA,NA,NA,NA,"C. jejuni ATCC 33560.","",NA,NA,"","","","","",""
"DOI: 10.4315/0362-028x-68.11.2402","Prevalence and antimicrobial resistance of Campylobacter in antimicrobial-free and conventional pig production systems","Thakur et al.",2005,"Thakur 2005","Journal of food protection","United States of America","USA","North Carolina","North America",36.018867,-81.368419,"Conventional","Feacal",2004,"Pigs","","Erythromycin","ERY","Macrolide","Critically important","Bacteriostatic",347,0,763,1110,77,0,23,"Campylobacter","","","","","","",NA,NA,NA,NA,"C. jejuni ATCC 33560.","",NA,NA,"","","","","",""
"DOI: 10.4315/0362-028x-68.11.2402","Prevalence and antimicrobial resistance of Campylobacter in antimicrobial-free and conventional pig production systems","Thakur et al.",2005,"Thakur 2005","Journal of food protection","United States of America","USA","North Carolina","North America",36.018867,-81.368419,"Organic","Feacal",2004,"Pigs","","Erythromycin","ERY","Macrolide","Critically important","Bacteriostatic",228,0,882,1110,34.5,0,65.5,"Campylobacter","","","","","","",NA,NA,NA,NA,"C. jejuni ATCC 33560.","",NA,NA,"","","","","",""
"DOI: 10.4315/0362-028x-68.11.2402","Prevalence and antimicrobial resistance of Campylobacter in antimicrobial-free and conventional pig production systems","Thakur et al.",2005,"Thakur 2005","Journal of food protection","United States of America","USA","North Carolina","North America",36.018867,-81.368419,"Conventional","Feacal",2004,"Pigs","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",4,0,1106,1110,0.8,0,99.2,"Campylobacter","","","","","","",NA,NA,NA,NA,"C. jejuni ATCC 33560.","",NA,NA,"","","","","",""
"DOI: 10.4315/0362-028x-68.11.2402","Prevalence and antimicrobial resistance of Campylobacter in antimicrobial-free and conventional pig production systems","Thakur et al.",2005,"Thakur 2005","Journal of food protection","United States of America","USA","North Carolina","North America",36.018867,-81.368419,"Organic","Feacal",2004,"Pigs","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",0,0,1110,1110,0,0,100,"Campylobacter","","","","","","",NA,NA,NA,NA,"C. jejuni ATCC 33560.","",NA,NA,"","","","","",""
"DOI: 10.4315/0362-028x-68.11.2402","Prevalence and antimicrobial resistance of Campylobacter in antimicrobial-free and conventional pig production systems","Thakur et al.",2005,"Thakur 2005","Journal of food protection","United States of America","USA","North Carolina","North America",36.018867,-81.368419,"Conventional","Feacal",2004,"Pigs","","Nalidixic acid","NAL","Quinolones","Critically important","Bactericidal",33,0,1077,1110,7.3,0,92.7,"Campylobacter","","","","","","",NA,NA,NA,NA,"C. jejuni ATCC 33560.","",NA,NA,"","","","","",""
"DOI: 10.4315/0362-028x-68.11.2402","Prevalence and antimicrobial resistance of Campylobacter in antimicrobial-free and conventional pig production systems","Thakur et al.",2005,"Thakur 2005","Journal of food protection","United States of America","USA","North Carolina","North America",36.018867,-81.368419,"Organic","Feacal",2004,"Pigs","","Nalidixic acid","NAL","Quinolones","Critically important","Bactericidal",54,0,1056,1110,8.4,0,91.6,"Campylobacter","","","","","","",NA,NA,NA,NA,"C. jejuni ATCC 33560.","",NA,NA,"","","","","",""
"DOI: 10.4315/0362-028x-68.11.2402","Prevalence and antimicrobial resistance of Campylobacter in antimicrobial-free and conventional pig production systems","Thakur et al.",2005,"Thakur 2005","Journal of food protection","United States of America","USA","North Carolina","North America",36.018867,-81.368419,"Conventional","Feacal",2004,"Pigs","","Tetracycline","TET","Tetracycline","Highly important","Bacteriostatic",375,0,735,1110,83.4,0,16.6,"Campylobacter","","","","","","",NA,NA,NA,NA,"C. jejuni ATCC 33560.","",NA,NA,"","","","","",""
"DOI: 10.4315/0362-028x-68.11.2402","Prevalence and antimicrobial resistance of Campylobacter in antimicrobial-free and conventional pig production systems","Thakur et al.",2005,"Thakur 2005","Journal of food protection","United States of America","USA","North Carolina","North America",36.018867,-81.368419,"Organic","Feacal",2004,"Pigs","","Tetracycline","TET","Tetracycline","Highly important","Bacteriostatic",373,0,737,1110,56.2,0,43.8,"Campylobacter","","","","","","",NA,NA,NA,NA,"C. jejuni ATCC 33560.","",NA,NA,"","","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important","Bactericidal",16,0,1227,1243,23.2,0,76.8,"Salmonella","","","",">=32/16","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Ampicillin","AMP","Amino-penicillin","Critically important","Bactericidal",19,0,1224,1243,27.5,0,72.5,"Salmonella","","","",">=32","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important","Bactericidal",3,0,1240,1243,4.3,0,95.7,"Salmonella","","","",">=8","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Ceftriaxone","CRO","3rd_gen cephalosporin","Critically important","Bactericidal",0,0,1243,1243,0,0,100,"Salmonella","","","",">=64","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Cephalothin","CEF","1st_gen cephalosporin","Highly important","Bactericidal",14,0,1229,1243,20.3,0,79.7,"Salmonella","","","",">=32","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Chloromphenicol","CHL","Amphenicol","Highly important","Bacteriostatic",12,0,1231,1243,17.4,0,82.6,"Salmonella","","","",">=32","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",0,0,1243,1243,0,0,100,"Salmonella","","","",">=4","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",4,0,1239,1243,5.8,0,94.2,"Salmonella","","","",">=16","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Kanamycin","KAN","Aminoglycoside","Critically important","Bactericidal",13,0,1230,1243,18.8,0,81.2,"Salmonella","","","",">=64","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Nalidixic acid","NAL","Quinolones","Critically important","Bactericidal",0,0,1243,1243,0,0,100,"Salmonella","","","",">=32","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Streptomycin","STR","Aminoglycoside","Critically important","Bactericidal",4,0,1239,1243,5.8,0,94.2,"Salmonella","","","",">=64","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Sulfamethaxazole","SMZ","Sulfonamide","Highly important","Bacteriostatic",17,0,1226,1243,24.6,0,75.4,"Salmonella","","","",">=512","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Tetracycline","TET","Tetracycline","Highly important","Bacteriostatic",21,0,1222,1243,30.4,0,69.6,"Salmonella","","","",">=16","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Conventional","Feacal",2001,"Cattle","","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important","Bacteriostatic",1,0,1242,1243,1.4,0,98.6,"Salmonella","","","",">=4/76","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important","Bactericidal",8,0,1235,1243,30.8,0,69.2,"Salmonella","","","",">=32/16","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
