"doi","continent","country","farm_type","host","antimicrobial","antimicrobial_compound","antimicrobial_class","who_classification","mean","percent_resistant","pathogen","variance","stdevD","totRes","totInt","totSus","N","sampling_end_date"
"doi: 10.1371/journal.pone.0157049","Europe","France","Organic","Pigs","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",7,10,"E.coli",0.272563802013959,0.522076433114883,19,0,1077,4308,2013
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Ampicillin","AMP","Penicillin","Critically important",92,62,"E.coli",2.84084128083542,1.68547954031944,253,0,843,3372,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0,0,0,0,1096,4384,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",30,30,"E.coli",1.0950903084874,1.04646562699756,81,0,1015,4060,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",12,12,"E.coli",0.46724652352283,0.683554331068738,33,0,1063,4252,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",13,6,"E.coli",0.508284937929565,0.712941048004367,36,0,1060,4240,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",11,10,"E.coli",0.439754382226011,0.663139790863141,31,0,1065,4260,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",100,62,"E.coli",3,1.73205080756888,274,0,822,3288,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Trimethoprim","TMP","Sulfonamide","Highly important",80,50,"E.coli",2.5494698705312,1.59670594366377,218,0,878,3512,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Conventional","Pigs","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",28,0,"E.coli",1.05764824977356,1.02842026904061,78,0,1018,4072,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Ampicillin","AMP","Penicillin","Critically important",25,10,"E.coli",0.943883531354894,0.971536685542493,69,0,1027,4108,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0,0,0,0,1096,4384,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",6,2,"E.coli",0.244325749906761,0.494293182136636,17,0,1079,4316,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Ciprofloxacin","CIP","Aminoglycoside","Critically important",5,1,"E.coli",0.187529969630774,0.433047306458283,13,0,1083,4332,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",5,1,"E.coli",0.187529969630774,0.433047306458283,13,0,1083,4332,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",2,1,"E.coli",0.0726597048324365,0.269554641645134,5,0,1091,4364,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Streptomycin","STR","Aminoglycoside","Critically important",59,10,"E.coli",2.02566732377857,1.42325940143692,163,0,933,3732,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",31,15,"E.coli",1.15696094624114,1.07562119086653,86,0,1010,4040,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Tetracycline","TET","Tetracycline","Highly important",77,34,"E.coli",2.48727955671586,1.5771111427911,211,0,885,3540,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Trimethoprim","TMP","Sulfonamide","Highly important",9,10,"E.coli",0.370557834727476,0.60873461765163,26,0,1070,4280,2012
"doi: 10.1371/journal.pone.0157049","Europe","Italy","Organic","Pigs","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",7,0,"E.coli",0.272563802013959,0.522076433114883,19,0,1077,4308,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Ampicillin","AMP","Penicillin","Critically important",92,18,"E.coli",2.84084128083542,1.68547954031944,253,0,843,3372,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0,0,0,0,1096,4384,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",30,1,"E.coli",1.0950903084874,1.04646562699756,81,0,1015,4060,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",12,1,"E.coli",0.46724652352283,0.683554331068738,33,0,1063,4252,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",13,1,"E.coli",0.508284937929565,0.712941048004367,36,0,1060,4240,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",11,1,"E.coli",0.439754382226011,0.663139790863141,31,0,1065,4260,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",100,25,"E.coli",3,1.73205080756888,274,0,822,3288,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Trimethoprim","TMP","Sulfonamide","Highly important",80,20,"E.coli",2.5494698705312,1.59670594366377,218,0,878,3512,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Conventional","Pigs","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",28,0,"E.coli",1.05764824977356,1.02842026904061,78,0,1018,4072,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Ampicillin","AMP","Penicillin","Critically important",25,4,"E.coli",0.943883531354894,0.971536685542493,69,0,1027,4108,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0,0,0,0,1096,4384,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",6,1,"E.coli",0.244325749906761,0.494293182136636,17,0,1079,4316,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",5,1,"E.coli",0.187529969630774,0.433047306458283,13,0,1083,4332,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",5,0,"E.coli",0.187529969630774,0.433047306458283,13,0,1083,4332,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",2,0,"E.coli",0.0726597048324365,0.269554641645134,5,0,1091,4364,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Streptomycin","STR","Aminoglycoside","Critically important",59,11,"E.coli",2.02566732377857,1.42325940143692,163,0,933,3732,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",31,8,"E.coli",1.15696094624114,1.07562119086653,86,0,1010,4040,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Tetracycline","TET","Tetracycline","Highly important",77,10,"E.coli",2.48727955671586,1.5771111427911,211,0,885,3540,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Trimethoprim","TMP","Sulfonamide","Highly important",9,1,"E.coli",0.370557834727476,0.60873461765163,26,0,1070,4280,2012
"doi: 10.1371/journal.pone.0157049","Europe","Sweden","Organic","Pigs","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",7,0,"E.coli",0.272563802013959,0.522076433114883,19,0,1077,4308,2012
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Ampicillin","AMP","Penicillin","Critically important",50,23,"E.coli",1.25091890645275,1.11844486071185,363,0,1813,5439,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",1,0,"E.coli",0.024759096313912,0.157350234553089,6,0,2169,6507,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Ceftazadime","CAZI","3rd_gen cephalosporin","Critically important",3,1,"E.coli",0.0819602887110727,0.286287073950384,20,0,2156,6468,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Chloromphenicol","CHL","Amphenicol","Highly important",6,3,"E.coli",0.174334780155169,0.417534166452482,43,0,2133,6399,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Ciprofloxacin","CIP","Quinolones","Critically important",13,6,"E.coli",0.375603803829614,0.612865241166126,95,0,2082,6246,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Colistin","CST","Polymyxins","Critically important",21,17,"E.coli",0.588068057735599,0.766855956314874,153,0,2024,6072,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Florfenicol","FLO","Amphenicol","Highly important",0,0,"E.coli",0,0,0,0,2175,6525,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Gentamycin","GEN","Aminoglycoside","Critically important",3,0,"E.coli",0.0860183874216047,0.293288914590382,21,0,2155,6465,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Nalidixic acid","NAL","Quinolones","Critically important",12,3,"E.coli",0.3456,0.587877538267963,87,0,2088,6264,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Streptomycin","STR","Aminoglycoside","Critically important",83,30,"E.coli",1.80105073394247,1.3420323147907,602,0,1574,4722,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",83,32,"E.coli",1.80105073394247,1.3420323147907,602,0,1574,4722,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Tetracycline","TET","Tetracycline","Highly important",57,25,"E.coli",1.38445850178359,1.17663014655566,413,0,1762,5286,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Trimethoprim","TMP","Sulfonamide","Highly important",23,10,"E.coli",0.637706928187176,0.798565544077113,167,0,2009,6027,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Ampicillin","AMP","Penicillin","Critically important",63,26,"E.coli",1.49319595284115,1.22196397362654,457,0,1719,5157,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",1,1,"E.coli",0.0288722948870392,0.169918494835139,7,0,2168,6504,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Ceftazadime","CAZI","3rd_gen cephalosporin","Critically important",3,1,"E.coli",0.0900726846345156,0.300121116608804,22,0,2154,6462,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Chloromphenicol","CHL","Amphenicol","Highly important",15,9,"E.coli",0.428244409264165,0.65440385792274,109,0,2067,6201,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Ciprofloxacin","CIP","Quinolones","Critically important",9,6,"E.coli",0.264698279357699,0.514488366591217,66,0,2110,6330,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Colistin","CST","Polymyxins","Critically important",18,5,"E.coli",0.509201102603265,0.713583283578914,131,0,2045,6135,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Florfenicol","FLO","Amphenicol","Highly important",0,0,"E.coli",0,0,0,0,2175,6525,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,"E.coli",0,0,0,0,2175,6525,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Nalidixic acid","NAL","Quinolones","Critically important",10,7,"E.coli",0.291930558858502,0.54030598632488,73,0,2102,6306,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Streptomycin","STR","Aminoglycoside","Critically important",72,28,"E.coli",1.64271735513614,1.28168535730738,523,0,1654,4962,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",77,36,"E.coli",1.71659643281807,1.31018946447377,558,0,1617,4851,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Tetracycline","TET","Tetracycline","Highly important",62,28,"E.coli",1.47631160115701,1.21503563781356,450,0,1726,5178,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Trimethoprim","TMP","Sulfonamide","Highly important",23,8,"E.coli",0.637975743162901,0.798733837497136,167,0,2008,6024,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Ampicillin","AMP","Penicillin","Critically important",50,18,"E.coli",1.25091890645275,1.11844486071185,363,0,1813,5439,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",1,1,"E.coli",0.024759096313912,0.157350234553089,6,0,2169,6507,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Ceftazadime","CAZI","3rd_gen cephalosporin","Critically important",3,2,"E.coli",0.0819602887110727,0.286287073950384,20,0,2156,6468,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Chloromphenicol","CHL","Amphenicol","Highly important",6,1,"E.coli",0.174334780155169,0.417534166452482,43,0,2133,6399,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Ciprofloxacin","CIP","Quinolones","Critically important",13,5,"E.coli",0.375603803829614,0.612865241166126,95,0,2082,6246,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Colistin","CST","Polymyxins","Critically important",21,2,"E.coli",0.588068057735599,0.766855956314874,153,0,2024,6072,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Gentamycin","GEN","Aminoglycoside","Critically important",3,1,"E.coli",0.0860183874216047,0.293288914590382,21,0,2155,6465,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Nalidixic acid","NAL","Quinolones","Critically important",12,5,"E.coli",0.3456,0.587877538267963,87,0,2088,6264,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Streptomycin","STR","Aminoglycoside","Critically important",83,40,"E.coli",1.80105073394247,1.3420323147907,602,0,1574,4722,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",83,34,"E.coli",1.80105073394247,1.3420323147907,602,0,1574,4722,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Tetracycline","TET","Tetracycline","Highly important",57,21,"E.coli",1.38445850178359,1.17663014655566,413,0,1762,5286,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Cattle","Trimethoprim","TMP","Sulfonamide","Highly important",23,5,"E.coli",0.637706928187176,0.798565544077113,167,0,2009,6027,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Ampicillin","AMP","Penicillin","Critically important",63,25,"E.coli",1.49319595284115,1.22196397362654,457,0,1719,5157,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",1,0,"E.coli",0.0288722948870392,0.169918494835139,7,0,2168,6504,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Ceftazadime","CAZI","3rd_gen cephalosporin","Critically important",3,2,"E.coli",0.0900726846345156,0.300121116608804,22,0,2154,6462,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Chloromphenicol","CHL","Amphenicol","Highly important",15,6,"E.coli",0.428244409264165,0.65440385792274,109,0,2067,6201,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Ciprofloxacin","CIP","Quinolones","Critically important",9,3,"E.coli",0.264698279357699,0.514488366591217,66,0,2110,6330,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Colistin","CST","Polymyxins","Critically important",18,7,"E.coli",0.509201102603265,0.713583283578914,131,0,2045,6135,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Nalidixic acid","NAL","Quinolones","Critically important",10,3,"E.coli",0.291930558858502,0.54030598632488,73,0,2102,6306,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Streptomycin","STR","Aminoglycoside","Critically important",72,30,"E.coli",1.64271735513614,1.28168535730738,523,0,1654,4962,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",77,29,"E.coli",1.71659643281807,1.31018946447377,558,0,1617,4851,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Tetracycline","TET","Tetracycline","Highly important",62,20,"E.coli",1.47631160115701,1.21503563781356,450,0,1726,5178,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Cattle","Trimethoprim","TMP","Sulfonamide","Highly important",23,7,"E.coli",0.637975743162901,0.798733837497136,167,0,2008,6024,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Ampicillin","AMP","Penicillin","Critically important",50,9,"E.coli",1.25091890645275,1.11844486071185,363,0,1813,5439,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",1,0,"E.coli",0.024759096313912,0.157350234553089,6,0,2169,6507,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Ceftazadime","CAZI","3rd_gen cephalosporin","Critically important",3,0,"E.coli",0.0819602887110727,0.286287073950384,20,0,2156,6468,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Chloromphenicol","CHL","Amphenicol","Highly important",6,2,"E.coli",0.174334780155169,0.417534166452482,43,0,2133,6399,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Ciprofloxacin","CIP","Quinolones","Critically important",13,2,"E.coli",0.375603803829614,0.612865241166126,95,0,2082,6246,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Colistin","CST","Polymyxins","Critically important",21,2,"E.coli",0.588068057735599,0.766855956314874,153,0,2024,6072,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Florfenicol","FLO","Amphenicol","Highly important",0,0,"E.coli",0,0,0,0,2175,6525,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Gentamycin","GEN","Aminoglycoside","Critically important",3,2,"E.coli",0.0860183874216047,0.293288914590382,21,0,2155,6465,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Nalidixic acid","NAL","Quinolones","Critically important",12,4,"E.coli",0.3456,0.587877538267963,87,0,2088,6264,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Streptomycin","STR","Aminoglycoside","Critically important",83,13,"E.coli",1.80105073394247,1.3420323147907,602,0,1574,4722,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",83,17,"E.coli",1.80105073394247,1.3420323147907,602,0,1574,4722,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Tetracycline","TET","Tetracycline","Highly important",57,11,"E.coli",1.38445850178359,1.17663014655566,413,0,1762,5286,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Conventional","Environment","Trimethoprim","TMP","Sulfonamide","Highly important",23,8,"E.coli",0.637706928187176,0.798565544077113,167,0,2009,6027,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Ampicillin","AMP","Penicillin","Critically important",63,12,"E.coli",1.49319595284115,1.22196397362654,457,0,1719,5157,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important",1,0,"E.coli",0.0288722948870392,0.169918494835139,7,0,2168,6504,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Ceftazadime","CAZI","3rd_gen cephalosporin","Critically important",3,0,"E.coli",0.0900726846345156,0.300121116608804,22,0,2154,6462,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Chloromphenicol","CHL","Amphenicol","Highly important",15,0,"E.coli",0.428244409264165,0.65440385792274,109,0,2067,6201,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Ciprofloxacin","CIP","Quinolones","Critically important",9,0,"E.coli",0.264698279357699,0.514488366591217,66,0,2110,6330,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Colistin","CST","Polymyxins","Critically important",18,6,"E.coli",0.509201102603265,0.713583283578914,131,0,2045,6135,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Florfenicol","FLO","Amphenicol","Highly important",0,0,"E.coli",0,0,0,0,2175,6525,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,"E.coli",0,0,0,0,2175,6525,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Nalidixic acid","NAL","Quinolones","Critically important",10,0,"E.coli",0.291930558858502,0.54030598632488,73,0,2102,6306,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Streptomycin","STR","Aminoglycoside","Critically important",72,14,"E.coli",1.64271735513614,1.28168535730738,523,0,1654,4962,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",77,12,"E.coli",1.71659643281807,1.31018946447377,558,0,1617,4851,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Tetracycline","TET","Tetracycline","Highly important",62,14,"E.coli",1.47631160115701,1.21503563781356,450,0,1726,5178,2017
"DOI: 10.3390/antibiotics9110834","Europe","Sweden","Organic","Environment","Trimethoprim","TMP","Sulfonamide","Highly important",23,8,"E.coli",0.637975743162901,0.798733837497136,167,0,2008,6024,2017
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Organic","Chicken","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,"Campylobacter",0,0,0,0,157,314,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Conventional","Chicken","Ciprofloxacin","CIP","Quinolones","Critically important",41,22,"Campylobacter",0.649113554302406,0.805675836985574,32,0,125,250,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Organic","Chicken","Erythromycin","ERY","Macrolide","Critically important",0,0,"Campylobacter",0,0,0,0,157,314,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Conventional","Chicken","Erythromycin","ERY","Macrolide","Critically important",0,0,"Campylobacter",0,0,0,0,157,314,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Organic","Chicken","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,"Campylobacter",0,0,0,0,157,314,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Conventional","Chicken","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,"Campylobacter",0,0,0,0,157,314,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Organic","Chicken","Nalidixic acid","NAL","Quinolones","Critically important",0,0,"Campylobacter",0,0,0,0,157,314,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Conventional","Chicken","Nalidixic acid","NAL","Quinolones","Critically important",41,22,"Campylobacter",0.649113554302406,0.805675836985574,32,0,125,250,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Organic","Chicken","Streptomycin","STR","Aminoglycoside","Critically important",0,0,"Campylobacter",0,0,0,0,157,314,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Conventional","Chicken","Streptomycin","STR","Aminoglycoside","Critically important",5,0,"Campylobacter",0.0993143738082681,0.315141831257401,4,0,153,306,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Organic","Chicken","Tetracycline","TET","Tetracycline","Highly important",27,4,"Campylobacter",0.463467077771918,0.680784163866873,21,0,136,272,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Conventional","Chicken","Tetracycline","TET","Tetracycline","Highly important",9,6,"Campylobacter",0.170392308004382,0.412786031745724,7,0,150,300,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Conventional","Chicken","Ciprofloxacin","CIP","Quinolones","Critically important",41,11,"Campylobacter",0.649113554302406,0.805675836985574,32,0,125,250,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Conventional","Chicken","Nalidixic acid","NAL","Quinolones","Critically important",41,11,"Campylobacter",0.649113554302406,0.805675836985574,32,0,125,250,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Conventional","Chicken","Streptomycin","STR","Aminoglycoside","Critically important",5,11,"Campylobacter",0.0993143738082681,0.315141831257401,4,0,153,306,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Organic","Chicken","Tetracycline","TET","Tetracycline","Highly important",27,0,"Campylobacter",0.463467077771918,0.680784163866873,21,0,136,272,2019
"doi.org/10.3390/pathogens10121630","Europe","Sweden","Conventional","Chicken","Tetracycline","TET","Tetracycline","Highly important",9,0,"Campylobacter",0.170392308004382,0.412786031745724,7,0,150,300,2019
"https://doi.org/10.3389/fmicb.2017.00955","Europe","France","Conventional","Pigs","Tetracycline","TET","Tetracycline","Highly important",81,93,"Campylobacter",1.78075895770832,1.33445080752657,116,0,311,933,2012
"https://doi.org/10.3389/fmicb.2017.00955","Europe","France","Conventional","Pigs","Erythromycin","ERY","Macrolide","Critically important",44,50,"Campylobacter",1.11704665741599,1.05690428015785,62,0,365,1095,2012
"https://doi.org/10.3389/fmicb.2017.00955","Europe","France","Conventional","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",48,43,"Campylobacter",1.20500852853907,1.09772880464123,68,0,359,1077,2012
"https://doi.org/10.3389/fmicb.2017.00955","Europe","France","Conventional","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",48,43,"Campylobacter",1.20500852853907,1.09772880464123,68,0,359,1077,2012
